index,CIP13_court,CIP13_long,numero_dossier,type_rupture,date_debut,date_fin,col7,url_detail,nom_rupture,nom_marque,idx,CIS_matched,nom_matched,methode,CIS,code_ATC
445,60168515,,2,Tension d'approvisionnement,01/05/2025,28/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta,gamme neorecormon solution injectable en seringue preremplie epoetine beta,gamme neorecormon solution,445,,,aucun,,
446,61048077,,2,Tension d'approvisionnement,01/05/2025,28/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta,gamme neorecormon solution injectable en seringue preremplie epoetine beta,gamme neorecormon solution,446,,,aucun,,
447,61979289,,2,Tension d'approvisionnement,01/05/2025,28/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta,gamme neorecormon solution injectable en seringue preremplie epoetine beta,gamme neorecormon solution,447,,,aucun,,
448,65090312,,2,Tension d'approvisionnement,01/05/2025,28/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta,gamme neorecormon solution injectable en seringue preremplie epoetine beta,gamme neorecormon solution,448,,,aucun,,
449,67644397,,2,Tension d'approvisionnement,01/05/2025,28/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta,gamme neorecormon solution injectable en seringue preremplie epoetine beta,gamme neorecormon solution,449,,,aucun,,
450,65831505,,2,Tension d'approvisionnement,01/05/2025,28/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta,gamme neorecormon solution injectable en seringue preremplie epoetine beta,gamme neorecormon solution,450,,,aucun,,
451,61926518,,2,Tension d'approvisionnement,01/05/2025,28/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta,gamme neorecormon solution injectable en seringue preremplie epoetine beta,gamme neorecormon solution,451,,,aucun,,
452,61588778,,2,Tension d'approvisionnement,01/05/2025,28/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta,gamme neorecormon solution injectable en seringue preremplie epoetine beta,gamme neorecormon solution,452,,,aucun,,
453,66823618,,2,Tension d'approvisionnement,01/05/2025,28/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/gamme-neorecormon-solution-injectable-en-seringue-preremplie-epoetine-beta,gamme neorecormon solution injectable en seringue preremplie epoetine beta,gamme neorecormon solution,453,,,aucun,,
454,60247507,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,454,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
455,62966914,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,455,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
456,63146673,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,456,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
457,64250372,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,457,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
458,65271985,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,458,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
459,65646855,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,459,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
460,68156283,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,460,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
461,68486060,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,461,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
462,69161098,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,462,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
463,69481664,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,463,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
464,69543888,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,464,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
465,60247507,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,465,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
466,62966914,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,466,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
467,63146673,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,467,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
468,64250372,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,468,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
469,65271985,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,469,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
470,65646855,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,470,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
471,68156283,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,471,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
472,68486060,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,472,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
473,69161098,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,473,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
474,69481664,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,474,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
475,69543888,,4,Remise à disposition,20/10/2025,20/10/2025,20/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialite-a-base-demtricitabine-tenofovir-disoproxil-200-mg-245-mg-comprime-pellicule-emtricitabine-tenofovir-disoproxil,specialite a base demtricitabine tenofovir disoproxil 200 mg 245 mg comprime pellicule emtricitabine tenofovir disoproxil,mtricitabine tenofovir disoproxil,475,66169524.0,"TENOFOVIR DISOPROXIL ACCORD 245 mg, comprimé pelliculé",premier_mot,,
476,64984843,3400930012284.0,2,Tension d'approvisionnement,13/10/2023,08/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/eurobiol-40-000-u-gelule-gastro-resistante-poudre-de-pancreas,eurobiol 40 000 u gelule gastro resistante poudre de pancreas,eurobiol,476,64984843.0,"EUROBIOL 40 000 U, gélule gastrorésistante",nom_marque_exact,64984843.0,A09AA02
477,67134227,,4,Remise à disposition,06/10/2025,06/10/2025,06/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pegasys-90-microgrammes-135-microgrammes-et-180-microgrammes-solution-injectable-en-seringue-preremplie-peginterferon-alfa-2a,pegasys 90 microgrammes 135 microgrammes et 180 microgrammes solution injectable en seringue preremplie peginterferon alfa 2a,pegasys,477,67042907.0,"PEGASYS 135 microgrammes, solution injectable en seringue préremplie",nom_marque_exact,67042907.0,L03AB11
478,67042907,,4,Remise à disposition,06/10/2025,06/10/2025,06/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pegasys-90-microgrammes-135-microgrammes-et-180-microgrammes-solution-injectable-en-seringue-preremplie-peginterferon-alfa-2a,pegasys 90 microgrammes 135 microgrammes et 180 microgrammes solution injectable en seringue preremplie peginterferon alfa 2a,pegasys,478,67042907.0,"PEGASYS 135 microgrammes, solution injectable en seringue préremplie",nom_marque_exact,67042907.0,L03AB11
479,64347476,,4,Remise à disposition,06/10/2025,06/10/2025,06/10/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/pegasys-90-microgrammes-135-microgrammes-et-180-microgrammes-solution-injectable-en-seringue-preremplie-peginterferon-alfa-2a,pegasys 90 microgrammes 135 microgrammes et 180 microgrammes solution injectable en seringue preremplie peginterferon alfa 2a,pegasys,479,67042907.0,"PEGASYS 135 microgrammes, solution injectable en seringue préremplie",nom_marque_exact,67042907.0,L03AB11
480,67131583,,3,Arrêt de commercialisation,30/09/2025,06/10/2025,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/lasilix-retard-60-mg-gelule-furosemide,lasilix retard 60 mg gelule furosemide,lasilix retard,480,67131583.0,"LASILIX RETARD 60 mg, gélule",nom_marque_exact,,
481,68728154,,4,Remise à disposition,01/09/2025,23/09/2025,01/09/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/sertraline-25mg-et-50-mg-gelule-sertraline-chlorhydrate-de,sertraline 25mg et 50 mg gelule sertraline chlorhydrate de,sertraline,481,68728154.0,"SERTRALINE ALMUS 50 mg, gélule",premier_mot,68728154.0,N06AB06
482,64276748,,4,Remise à disposition,01/09/2025,23/09/2025,01/09/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/sertraline-25mg-et-50-mg-gelule-sertraline-chlorhydrate-de,sertraline 25mg et 50 mg gelule sertraline chlorhydrate de,sertraline,482,68728154.0,"SERTRALINE ALMUS 50 mg, gélule",premier_mot,68728154.0,N06AB06
483,65090846,,4,Remise à disposition,01/09/2025,23/09/2025,01/09/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/sertraline-25mg-et-50-mg-gelule-sertraline-chlorhydrate-de,sertraline 25mg et 50 mg gelule sertraline chlorhydrate de,sertraline,483,68728154.0,"SERTRALINE ALMUS 50 mg, gélule",premier_mot,68728154.0,N06AB06
484,63063793,,4,Remise à disposition,01/09/2025,23/09/2025,01/09/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/sertraline-25mg-et-50-mg-gelule-sertraline-chlorhydrate-de,sertraline 25mg et 50 mg gelule sertraline chlorhydrate de,sertraline,484,68728154.0,"SERTRALINE ALMUS 50 mg, gélule",premier_mot,68728154.0,N06AB06
